year,month,carrier,airport,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2021,2,AS,YAK,56.0,7.0,0.0,0.0,2.03,0.0,4.97,0.0,2.0,542.0,0.0,0.0,52.0,0.0,490.0
2021,10,OH,BHM,343.0,74.0,20.15,1.11,22.63,0.09,30.02,0.0,3.0,4234.0,1112.0,62.0,636.0,12.0,2412.0
2020,4,YV,BIS,39.0,2.0,1.15,0.0,0.0,0.0,0.85,12.0,0.0,50.0,21.0,0.0,0.0,0.0,29.0
2019,7,YV,BDL,95.0,23.0,8.0,6.0,4.0,0.0,5.0,2.0,0.0,1619.0,364.0,520.0,210.0,0.0,525.0
2018,12,DL,ATW,35.0,5.0,2.13,0.04,1.17,0.0,1.67,0.0,1.0,363.0,82.0,8.0,42.0,0.0,231.0
2015,5,DL,LEX,115.0,15.0,7.14,0.02,2.17,0.0,5.67,1.0,0.0,1035.0,582.0,1.0,151.0,0.0,301.0
2019,4,DL,STL,362.0,37.0,19.68,1.44,6.66,0.0,9.22,1.0,1.0,2301.0,992.0,45.0,414.0,0.0,850.0
2019,8,YX,RIC,122.0,41.0,9.0,0.14,12.16,0.0,19.7,3.0,0.0,3398.0,719.0,21.0,801.0,0.0,1857.0
2022,3,YV,FAR,63.0,17.0,10.76,0.97,0.59,0.0,4.67,2.0,0.0,1199.0,773.0,27.0,44.0,0.0,355.0
2014,12,OO,GFK,32.0,5.0,0.0,0.0,4.1,0.0,0.9,3.0,0.0,154.0,0.0,0.0,117.0,0.0,37.0
2015,7,EV,MEI,85.0,10.0,3.84,0.0,1.0,0.0,5.16,0.0,0.0,350.0,119.0,0.0,35.0,0.0,196.0
2021,3,OH,ROC,94.0,11.0,0.77,1.08,6.23,1.0,1.92,0.0,0.0,540.0,34.0,66.0,237.0,31.0,172.0
2022,1,YX,RIC,216.0,43.0,8.96,0.79,18.71,0.0,14.53,29.0,1.0,2039.0,598.0,33.0,587.0,0.0,821.0
2016,2,AS,BLI,87.0,11.0,1.83,0.0,2.14,0.0,7.04,0.0,1.0,569.0,185.0,0.0,45.0,0.0,339.0
2019,1,OH,DAB,133.0,19.0,6.16,0.0,9.43,0.0,3.41,0.0,0.0,554.0,161.0,0.0,266.0,0.0,127.0
2023,7,AS,FAT,31.0,8.0,1.94,0.0,2.5,0.0,3.56,0.0,0.0,210.0,51.0,0.0,55.0,0.0,104.0
2021,4,UA,GEG,60.0,8.0,2.54,0.0,3.25,0.0,2.21,0.0,0.0,229.0,68.0,0.0,104.0,0.0,57.0
2019,6,F9,MSY,90.0,15.0,3.33,0.0,6.01,0.0,5.66,3.0,0.0,1229.0,204.0,0.0,409.0,0.0,616.0
2018,11,AS,STL,43.0,12.0,4.49,0.95,3.91,0.0,2.65,0.0,0.0,532.0,201.0,115.0,160.0,0.0,56.0
2014,7,UA,IND,57.0,14.0,5.07,0.72,2.84,0.0,5.36,0.0,0.0,995.0,368.0,76.0,92.0,0.0,459.0
2017,8,AA,OAK,90.0,13.0,4.55,0.0,5.93,0.0,2.53,0.0,0.0,544.0,235.0,0.0,205.0,0.0,104.0
2023,8,OO,GEG,298.0,30.0,21.0,4.0,2.0,0.0,3.0,0.0,0.0,1347.0,1065.0,134.0,59.0,0.0,89.0
2015,12,MQ,TVC,85.0,9.0,1.07,0.3,4.86,0.0,2.77,3.0,0.0,359.0,89.0,6.0,168.0,0.0,96.0
2023,5,B6,ABQ,31.0,7.0,3.96,0.0,0.36,0.46,2.22,0.0,0.0,338.0,202.0,0.0,16.0,17.0,103.0
2019,4,MQ,CHA,54.0,8.0,1.02,0.0,3.74,0.0,3.25,2.0,0.0,233.0,32.0,0.0,81.0,0.0,120.0
2019,11,AA,LAX,3469.0,577.0,173.76,4.55,208.86,1.14,188.69,20.0,10.0,37283.0,14846.0,460.0,6788.0,32.0,15157.0
2014,1,OO,MFR,276.0,68.0,13.3,7.25,13.33,0.0,34.12,34.0,8.0,3892.0,964.0,575.0,392.0,0.0,1961.0
2022,1,MQ,MYR,3.0,1.0,0.44,0.0,0.06,0.0,0.5,0.0,0.0,34.0,15.0,0.0,2.0,0.0,17.0
2017,4,EV,ELP,81.0,15.0,4.85,0.2,5.56,0.0,4.39,0.0,0.0,1381.0,948.0,14.0,179.0,0.0,240.0
2021,3,DL,SLC,3864.0,231.0,111.0,8.84,52.8,1.0,57.36,11.0,2.0,21514.0,14079.0,691.0,1553.0,20.0,5171.0
2022,1,YV,FAR,90.0,20.0,9.89,0.0,5.96,0.0,4.15,12.0,0.0,1364.0,629.0,0.0,250.0,0.0,485.0
2020,2,UA,PHL,275.0,41.0,8.7,2.06,17.89,0.0,12.35,1.0,0.0,2114.0,275.0,134.0,742.0,0.0,963.0
2014,12,DL,CAK,103.0,4.0,3.0,0.35,0.0,0.0,0.65,0.0,0.0,88.0,65.0,8.0,0.0,0.0,15.0
2022,5,AS,BRW,31.0,5.0,1.0,1.0,2.65,0.0,0.35,1.0,0.0,135.0,22.0,53.0,52.0,0.0,8.0
2016,9,DL,DAB,115.0,9.0,4.88,0.95,2.18,0.0,1.0,0.0,0.0,319.0,118.0,54.0,109.0,0.0,38.0
2023,4,AS,PSG,60.0,12.0,0.11,0.0,3.57,0.0,8.32,4.0,0.0,484.0,5.0,0.0,96.0,0.0,383.0
2015,3,F9,TTN,233.0,92.0,22.47,3.25,35.68,0.0,30.6,5.0,2.0,7623.0,1597.0,539.0,2117.0,0.0,3370.0
2013,8,WN,CAK,88.0,33.0,9.93,0.22,3.33,0.0,19.51,0.0,0.0,1541.0,403.0,23.0,100.0,0.0,1015.0
2018,11,YX,AUS,56.0,4.0,0.92,0.0,1.17,0.0,1.91,1.0,0.0,254.0,145.0,0.0,40.0,0.0,69.0
2018,6,MQ,COU,90.0,33.0,5.67,1.35,10.2,0.0,15.78,3.0,0.0,2454.0,379.0,117.0,680.0,0.0,1278.0
2018,6,OO,RDM,308.0,71.0,21.51,2.51,21.01,0.0,25.97,1.0,0.0,4350.0,1511.0,162.0,754.0,0.0,1923.0
2023,1,WN,VPS,85.0,7.0,2.88,0.0,1.37,0.0,2.75,2.0,0.0,554.0,131.0,0.0,37.0,0.0,386.0
2021,12,F9,CID,23.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,44.0,0.0,0.0,0.0,0.0,44.0
2022,9,AS,LIH,99.0,9.0,4.25,0.0,4.75,0.0,0.0,0.0,1.0,243.0,111.0,0.0,132.0,0.0,0.0
2014,11,EV,ORD,3653.0,766.0,110.88,11.54,362.95,0.0,280.63,26.0,5.0,47846.0,9615.0,653.0,18240.0,0.0,19338.0
2023,2,F9,DSM,20.0,2.0,1.7,0.0,0.3,0.0,0.0,0.0,0.0,89.0,72.0,0.0,17.0,0.0,0.0
2022,5,OO,DEC,108.0,13.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,1637.0,1427.0,102.0,0.0,0.0,108.0
2016,10,OO,BMI,57.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0
2013,8,MQ,TPA,10.0,2.0,1.15,0.0,0.0,0.0,0.85,0.0,1.0,310.0,109.0,0.0,0.0,0.0,201.0
2020,1,MQ,AZO,85.0,15.0,2.66,1.97,6.33,0.0,4.03,7.0,0.0,682.0,163.0,125.0,239.0,0.0,155.0
2022,1,OO,JAX,11.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,233.0,33.0,0.0,0.0,0.0,200.0
2023,4,WN,EUG,165.0,33.0,11.29,0.0,3.96,0.0,17.75,0.0,0.0,1528.0,360.0,0.0,149.0,0.0,1019.0
2015,3,US,MSY,172.0,26.0,13.75,0.0,4.99,0.0,7.26,1.0,0.0,1174.0,720.0,0.0,170.0,0.0,284.0
2022,12,WN,SMF,2807.0,688.0,243.58,7.2,73.87,0.85,362.5,433.0,3.0,40815.0,13711.0,373.0,2468.0,147.0,24116.0
2014,8,MQ,GGG,59.0,6.0,0.0,0.72,2.03,0.0,3.25,3.0,0.0,286.0,0.0,23.0,143.0,0.0,120.0
2018,9,F9,SEA,60.0,31.0,14.16,0.0,7.78,0.0,9.07,0.0,0.0,2199.0,756.0,0.0,385.0,0.0,1058.0
2015,7,F9,FSD,13.0,3.0,1.0,0.28,0.93,0.0,0.79,0.0,0.0,95.0,37.0,7.0,25.0,0.0,26.0
2015,7,UA,MSP,386.0,104.0,41.73,3.67,9.05,0.0,49.54,11.0,0.0,7482.0,2563.0,414.0,342.0,0.0,4163.0
2021,9,OO,DRO,353.0,60.0,41.0,1.0,0.0,0.0,18.0,1.0,0.0,2868.0,1552.0,93.0,0.0,0.0,1223.0
2019,5,YV,OKC,310.0,81.0,40.25,9.31,10.88,0.0,20.57,19.0,2.0,7628.0,2693.0,2768.0,428.0,0.0,1739.0
2020,8,MQ,MSO,80.0,4.0,1.13,0.0,1.0,0.0,1.87,0.0,0.0,116.0,23.0,0.0,15.0,0.0,78.0
2021,5,OO,MLI,88.0,24.0,18.0,5.0,0.0,0.0,1.0,1.0,0.0,1305.0,687.0,540.0,0.0,0.0,78.0
2021,7,MQ,FSD,60.0,13.0,4.23,1.22,3.55,0.0,4.0,0.0,1.0,762.0,128.0,57.0,178.0,0.0,399.0
2014,10,EV,PIA,153.0,32.0,11.32,0.0,11.12,0.0,9.57,2.0,0.0,1664.0,825.0,0.0,317.0,0.0,522.0
2020,11,OH,DFW,179.0,18.0,1.74,0.58,7.76,0.0,7.92,0.0,0.0,1491.0,152.0,116.0,288.0,0.0,935.0
2018,1,G4,EWR,24.0,4.0,2.96,1.0,0.04,0.0,0.0,1.0,0.0,825.0,680.0,120.0,25.0,0.0,0.0
2014,4,UA,STT,39.0,4.0,2.84,0.0,0.25,0.0,0.91,0.0,0.0,171.0,85.0,0.0,7.0,0.0,79.0
2022,4,YX,ECP,30.0,6.0,2.38,0.0,2.62,0.0,1.0,0.0,1.0,225.0,87.0,0.0,100.0,0.0,38.0
2018,12,AA,ONT,211.0,56.0,26.92,2.61,15.61,0.0,10.86,3.0,0.0,2306.0,813.0,251.0,504.0,0.0,738.0
2017,8,DL,VPS,165.0,21.0,7.52,0.63,4.89,0.0,7.97,0.0,0.0,911.0,407.0,22.0,125.0,0.0,357.0
2017,3,DL,HNL,294.0,68.0,26.86,1.67,32.3,0.0,7.17,0.0,0.0,4062.0,2624.0,33.0,1014.0,0.0,391.0
2020,1,OO,VEL,53.0,8.0,5.97,1.0,1.03,0.0,0.0,7.0,2.0,635.0,451.0,121.0,63.0,0.0,0.0
2014,5,US,MCO,772.0,166.0,57.99,4.95,63.88,0.51,38.67,1.0,1.0,7815.0,2994.0,346.0,2319.0,8.0,2148.0
2015,11,UA,LAS,970.0,139.0,47.93,5.31,41.08,0.0,44.68,4.0,1.0,8619.0,2713.0,575.0,1783.0,0.0,3548.0
2021,3,QX,SFO,107.0,13.0,5.55,0.04,5.65,0.0,1.76,0.0,0.0,744.0,214.0,12.0,189.0,0.0,329.0
2021,9,OO,SJC,773.0,73.0,35.0,11.0,4.0,1.0,22.0,1.0,2.0,4292.0,1381.0,311.0,992.0,54.0,1554.0
2017,4,EV,BWI,12.0,3.0,1.0,0.0,0.03,0.0,1.97,0.0,0.0,128.0,27.0,0.0,2.0,0.0,99.0
2022,11,WN,SLC,889.0,146.0,64.18,0.13,23.27,0.0,58.42,2.0,0.0,6003.0,2622.0,21.0,653.0,0.0,2707.0
2023,1,OH,MLB,93.0,11.0,2.09,1.77,4.13,0.0,3.01,3.0,0.0,937.0,191.0,103.0,292.0,0.0,351.0
2020,9,MQ,MIA,183.0,13.0,6.61,0.0,6.39,0.0,0.0,0.0,0.0,414.0,247.0,0.0,167.0,0.0,0.0
2022,4,G4,PBI,42.0,17.0,3.69,0.0,8.62,0.0,4.69,4.0,1.0,953.0,164.0,0.0,505.0,0.0,284.0
2018,11,OH,BGR,31.0,2.0,0.38,0.0,0.0,0.0,1.62,2.0,1.0,75.0,12.0,0.0,0.0,0.0,63.0
2015,12,F9,MSY,62.0,18.0,4.02,0.68,4.87,0.0,8.43,0.0,0.0,1728.0,169.0,37.0,275.0,0.0,1247.0
2023,2,DL,ROC,97.0,15.0,8.7,1.51,2.77,0.0,2.02,3.0,0.0,1341.0,921.0,203.0,173.0,0.0,44.0
2018,8,OO,CVG,474.0,109.0,24.5,5.46,27.02,2.0,50.02,3.0,0.0,9436.0,3387.0,343.0,1655.0,57.0,3994.0
2017,10,AA,RSW,387.0,74.0,21.32,0.8,29.86,0.09,21.94,0.0,0.0,2834.0,862.0,22.0,677.0,3.0,1270.0
2023,3,G4,SNA,99.0,51.0,9.67,3.22,19.64,0.0,18.47,2.0,1.0,2799.0,487.0,243.0,705.0,0.0,1364.0
2018,5,G4,SDF,84.0,18.0,9.51,0.0,5.36,0.84,2.29,0.0,0.0,2290.0,1189.0,0.0,1012.0,16.0,73.0
2020,5,UA,LGA,17.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
2018,8,9E,EWR,194.0,67.0,5.66,0.0,52.78,0.0,8.56,21.0,1.0,7039.0,170.0,0.0,5918.0,0.0,951.0
2015,9,MQ,FNT,86.0,10.0,1.0,1.77,4.77,0.0,2.46,3.0,0.0,320.0,16.0,95.0,139.0,0.0,70.0
2019,7,B6,PWM,93.0,24.0,7.03,0.0,3.35,0.0,13.62,7.0,0.0,1976.0,326.0,0.0,116.0,0.0,1534.0
2014,1,EV,ABE,137.0,31.0,9.62,1.66,8.77,0.0,10.95,21.0,3.0,1972.0,617.0,146.0,519.0,0.0,690.0
2021,8,NK,DFW,648.0,138.0,49.57,11.75,44.9,1.45,30.32,83.0,8.0,10845.0,3293.0,1049.0,4284.0,74.0,2145.0
2019,9,WN,EWR,405.0,84.0,22.16,1.82,43.09,1.0,15.94,11.0,0.0,4642.0,1357.0,141.0,2261.0,54.0,829.0
2019,12,EV,MKE,22.0,13.0,2.56,0.0,9.46,0.0,0.98,0.0,0.0,728.0,179.0,0.0,403.0,0.0,146.0
2021,2,QX,SUN,42.0,5.0,3.0,0.0,0.0,1.0,1.0,4.0,0.0,170.0,99.0,0.0,0.0,35.0,36.0
2020,9,UA,IAH,1536.0,90.0,35.9,6.77,31.02,0.0,16.31,3.0,2.0,5104.0,1648.0,323.0,1265.0,0.0,1868.0
2021,3,YX,MEM,135.0,13.0,3.87,0.0,6.2,0.0,2.92,0.0,0.0,692.0,329.0,0.0,180.0,0.0,183.0
2017,7,OO,ORF,121.0,37.0,10.07,0.84,12.11,0.0,13.99,0.0,1.0,3316.0,1015.0,57.0,1211.0,0.0,1033.0
2023,7,UA,SLC,323.0,96.0,38.41,4.47,14.62,0.0,38.5,8.0,0.0,7800.0,2741.0,527.0,692.0,0.0,3840.0
2019,7,AS,BRW,62.0,4.0,0.0,0.84,1.51,0.0,1.65,0.0,2.0,130.0,0.0,31.0,40.0,0.0,59.0
2021,8,OO,MAF,125.0,33.0,15.0,1.0,0.0,0.0,17.0,2.0,1.0,2897.0,1043.0,87.0,0.0,0.0,1767.0
2019,5,DL,MKE,531.0,45.0,21.38,1.33,7.73,0.0,14.56,0.0,0.0,1932.0,826.0,23.0,437.0,0.0,646.0
2016,9,EV,TUL,262.0,19.0,3.68,0.92,7.18,0.0,7.21,3.0,0.0,1115.0,237.0,158.0,197.0,0.0,523.0
2015,5,WN,LAX,3443.0,915.0,284.89,15.59,242.03,1.3,371.19,38.0,1.0,42197.0,13100.0,1232.0,7993.0,26.0,19846.0
2021,6,UA,JAX,169.0,58.0,16.35,5.49,24.14,0.0,12.02,0.0,1.0,3201.0,921.0,429.0,754.0,0.0,1097.0
2022,6,OO,BIS,280.0,55.0,41.0,2.0,1.0,1.0,10.0,0.0,1.0,4224.0,2690.0,139.0,118.0,29.0,1248.0
2020,11,HA,PDX,32.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,264.0,0.0,0.0,0.0,0.0
2015,12,OO,LGB,110.0,20.0,6.94,0.81,4.97,0.0,7.27,1.0,1.0,1877.0,914.0,64.0,182.0,0.0,717.0
2023,2,OO,YUM,110.0,16.0,14.0,1.0,0.0,0.0,1.0,1.0,0.0,860.0,793.0,39.0,0.0,0.0,28.0
2021,12,G4,PBG,49.0,6.0,2.86,0.0,2.14,0.0,1.0,7.0,0.0,362.0,151.0,0.0,73.0,0.0,138.0
2019,5,YX,MSN,139.0,55.0,7.8,0.17,31.59,0.0,15.44,6.0,1.0,2820.0,372.0,10.0,1225.0,0.0,1213.0
2014,9,EV,CMH,287.0,49.0,12.98,0.0,26.44,0.0,9.59,11.0,1.0,1999.0,603.0,0.0,921.0,0.0,475.0
2014,3,US,CLT,7881.0,1133.0,366.45,15.53,392.32,3.78,354.91,117.0,4.0,50862.0,19057.0,1095.0,12179.0,159.0,18372.0
2022,4,MQ,BZN,30.0,6.0,0.55,0.0,4.9,0.0,0.55,0.0,0.0,156.0,20.0,0.0,125.0,0.0,11.0
2022,8,OO,TVC,134.0,19.0,14.0,1.0,1.0,0.0,3.0,2.0,0.0,2128.0,887.0,1054.0,102.0,0.0,85.0
2015,7,AS,ORD,196.0,23.0,6.16,0.0,15.78,0.0,1.06,0.0,0.0,792.0,265.0,0.0,503.0,0.0,24.0
2019,12,EV,HOB,3.0,1.0,0.63,0.0,0.38,0.0,0.0,0.0,0.0,16.0,10.0,0.0,6.0,0.0,0.0
2023,4,G4,PSP,26.0,2.0,0.03,0.0,1.24,0.0,0.73,0.0,1.0,626.0,1.0,0.0,601.0,0.0,24.0
2019,11,EV,LEX,40.0,4.0,1.0,0.0,2.11,0.0,0.89,1.0,0.0,252.0,127.0,0.0,47.0,0.0,78.0
2020,2,YX,ORD,1117.0,183.0,29.51,4.94,80.45,0.0,68.1,18.0,1.0,13873.0,2916.0,710.0,5062.0,0.0,5185.0
2015,4,US,BNA,108.0,23.0,11.62,0.0,5.74,0.0,5.65,0.0,0.0,1049.0,606.0,0.0,151.0,0.0,292.0
2019,5,G4,PSM,20.0,4.0,3.0,0.0,0.6,0.0,0.4,0.0,0.0,461.0,446.0,0.0,9.0,0.0,6.0
2020,1,OO,CPR,105.0,6.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,370.0,258.0,0.0,24.0,0.0,88.0
2022,9,OO,WYS,60.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,136.0,61.0,75.0,0.0,0.0,0.0
2021,6,WN,DSM,95.0,31.0,13.26,0.0,3.23,0.0,14.51,2.0,0.0,1623.0,765.0,0.0,92.0,0.0,766.0
2018,6,AS,ORD,324.0,96.0,19.29,0.0,62.56,1.0,13.15,5.0,1.0,4640.0,1172.0,0.0,3013.0,16.0,439.0
2021,10,G4,CVG,307.0,125.0,20.55,5.57,31.38,0.48,67.01,12.0,0.0,8883.0,2009.0,574.0,1236.0,16.0,5048.0
2019,10,YX,BRO,29.0,3.0,0.47,0.26,0.53,0.0,1.74,0.0,0.0,89.0,8.0,12.0,9.0,0.0,60.0
2020,10,YX,ATL,265.0,14.0,5.36,0.0,6.04,0.0,2.59,0.0,1.0,424.0,135.0,0.0,157.0,0.0,132.0
2023,6,NK,FLL,1694.0,634.0,149.85,18.52,246.7,3.47,215.46,63.0,22.0,56534.0,13874.0,1452.0,19008.0,189.0,22011.0
2015,2,DL,DEN,520.0,112.0,42.47,7.47,36.84,0.0,25.22,11.0,0.0,5819.0,2123.0,915.0,1544.0,0.0,1237.0
2020,12,F9,FAR,9.0,1.0,0.81,0.0,0.19,0.0,0.0,0.0,0.0,26.0,21.0,0.0,5.0,0.0,0.0
2020,1,G4,EUG,39.0,12.0,4.69,0.0,1.6,0.52,5.19,0.0,0.0,542.0,248.0,0.0,55.0,20.0,219.0
2013,10,MQ,DSM,290.0,34.0,4.78,1.56,10.14,0.0,17.52,4.0,0.0,1671.0,241.0,47.0,294.0,0.0,1089.0
2015,12,EV,RDU,221.0,59.0,12.54,0.39,24.56,0.0,21.5,9.0,0.0,3117.0,1054.0,20.0,828.0,0.0,1215.0
2015,5,MQ,FSD,73.0,5.0,1.03,0.5,2.08,0.0,1.39,0.0,1.0,175.0,49.0,42.0,49.0,0.0,35.0
2014,12,US,SNA,116.0,18.0,11.83,0.16,3.37,0.0,2.65,1.0,0.0,480.0,304.0,6.0,78.0,0.0,92.0
2014,5,US,ORF,79.0,14.0,4.72,1.0,2.67,0.0,5.61,0.0,0.0,681.0,242.0,95.0,75.0,0.0,269.0
2018,2,OO,STL,192.0,40.0,9.35,3.65,13.37,0.0,13.63,2.0,0.0,2309.0,505.0,479.0,439.0,0.0,886.0
2018,2,AA,DSM,138.0,30.0,7.33,1.64,5.03,0.0,15.99,3.0,0.0,1463.0,274.0,144.0,263.0,0.0,782.0
2023,4,9E,JFK,1766.0,338.0,60.15,8.62,170.73,0.73,97.77,41.0,5.0,26675.0,4838.0,1136.0,13055.0,11.0,7635.0
2014,1,DL,MOT,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0
2020,3,G4,MRY,9.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,43.0,0.0,0.0,0.0,0.0,43.0
2023,1,9E,GPT,11.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,123.0,0.0,104.0,19.0,0.0,0.0
2021,8,WN,HNL,1054.0,171.0,67.55,0.0,27.21,2.76,73.48,11.0,0.0,6932.0,2721.0,0.0,707.0,55.0,3449.0
2014,6,DL,PDX,501.0,64.0,28.84,4.55,16.91,0.0,13.69,0.0,0.0,3048.0,1437.0,145.0,714.0,0.0,752.0
2022,2,DL,STT,88.0,21.0,7.71,0.91,12.39,0.0,0.0,0.0,0.0,979.0,439.0,59.0,481.0,0.0,0.0
2017,5,WN,BOS,1094.0,356.0,76.61,35.58,141.66,0.0,102.14,8.0,2.0,24772.0,5289.0,2477.0,10128.0,0.0,6878.0
2023,7,OO,DAY,147.0,33.0,27.0,1.0,0.0,0.0,5.0,11.0,0.0,1527.0,1197.0,102.0,0.0,0.0,228.0
2023,3,OO,ONT,141.0,31.0,12.0,7.0,2.0,0.0,10.0,2.0,0.0,1311.0,334.0,306.0,142.0,0.0,529.0
2021,4,9E,FAY,114.0,6.0,4.5,0.0,0.04,0.0,1.46,0.0,0.0,233.0,183.0,0.0,1.0,0.0,49.0
2021,10,YX,BTV,50.0,8.0,0.96,0.07,3.59,0.0,3.39,1.0,0.0,409.0,140.0,1.0,81.0,0.0,187.0
2018,9,MQ,IAH,39.0,6.0,1.07,0.14,4.24,0.0,0.55,0.0,1.0,248.0,35.0,15.0,181.0,0.0,17.0
2016,3,WN,TPA,2793.0,518.0,107.69,45.75,165.46,0.0,199.1,10.0,5.0,28922.0,6100.0,3756.0,7827.0,0.0,11239.0
2021,3,YX,LGA,1095.0,72.0,30.65,5.43,19.04,0.0,16.87,3.0,14.0,5928.0,3361.0,255.0,699.0,0.0,1613.0
2021,7,9E,MGM,147.0,17.0,9.53,0.0,2.15,0.0,5.32,0.0,0.0,789.0,502.0,0.0,61.0,0.0,226.0
2020,10,DL,VPS,162.0,8.0,6.64,0.0,1.36,0.0,0.0,0.0,0.0,468.0,408.0,0.0,60.0,0.0,0.0
2016,10,EV,BHM,247.0,31.0,12.62,0.4,5.54,0.0,12.44,1.0,1.0,2251.0,1388.0,20.0,250.0,0.0,593.0
2016,3,EV,MAF,147.0,23.0,7.82,0.0,5.99,0.0,9.19,0.0,0.0,1877.0,826.0,0.0,244.0,0.0,807.0
2018,4,WN,SEA,1010.0,272.0,82.72,1.74,80.69,1.82,105.03,2.0,0.0,11530.0,3745.0,78.0,2408.0,143.0,5156.0
2017,8,UA,HNL,476.0,66.0,33.38,4.55,15.5,0.0,12.57,6.0,0.0,4122.0,1614.0,646.0,418.0,0.0,1444.0
2017,10,NK,ACY,230.0,21.0,5.24,1.0,7.03,0.0,7.73,1.0,0.0,1458.0,197.0,57.0,556.0,0.0,648.0
2013,10,WN,TUL,494.0,121.0,40.34,1.02,7.53,1.1,71.02,0.0,0.0,3895.0,1201.0,28.0,223.0,24.0,2419.0
2023,6,NK,CLE,263.0,102.0,25.41,15.12,38.84,0.79,21.85,6.0,1.0,9351.0,2072.0,1825.0,2822.0,42.0,2590.0
2017,3,OO,BFL,156.0,29.0,8.15,0.0,12.29,0.0,8.56,1.0,0.0,1775.0,560.0,0.0,707.0,0.0,508.0
2015,7,DL,BHM,315.0,48.0,17.2,6.48,9.57,0.0,14.75,0.0,0.0,2646.0,866.0,439.0,373.0,0.0,968.0
2018,1,WN,PHX,5067.0,1640.0,207.38,8.22,1061.83,1.35,361.21,54.0,5.0,69117.0,10733.0,741.0,39957.0,144.0,17542.0
2019,2,B6,BUF,277.0,77.0,42.58,2.08,13.03,0.85,18.45,15.0,3.0,6558.0,3873.0,172.0,960.0,52.0,1501.0
2020,11,MQ,MOB,75.0,5.0,1.17,0.0,3.0,0.0,0.83,0.0,0.0,210.0,106.0,0.0,49.0,0.0,55.0
2015,10,AS,SLC,186.0,9.0,2.8,0.0,4.04,0.0,2.16,0.0,0.0,358.0,126.0,0.0,107.0,0.0,125.0
2019,10,EV,CID,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,51.0
2015,9,F9,PHL,272.0,66.0,9.54,2.68,32.62,0.0,21.16,3.0,0.0,6366.0,1468.0,122.0,2155.0,0.0,2621.0
2018,10,MQ,LSE,34.0,7.0,0.65,0.0,2.82,0.0,3.53,0.0,0.0,284.0,38.0,0.0,85.0,0.0,161.0
2022,9,DL,MKE,263.0,25.0,16.83,0.0,2.47,0.0,5.7,0.0,0.0,798.0,607.0,0.0,47.0,0.0,144.0
2016,11,EV,GGG,56.0,9.0,3.59,0.0,1.46,0.0,3.95,0.0,0.0,1152.0,795.0,0.0,123.0,0.0,234.0
2020,3,9E,BHM,55.0,5.0,1.0,0.0,3.0,0.0,1.0,22.0,0.0,213.0,59.0,0.0,107.0,0.0,47.0
2014,9,AS,CDV,60.0,16.0,4.81,0.0,4.27,0.0,6.92,0.0,0.0,1135.0,222.0,0.0,138.0,0.0,775.0
2019,4,AA,PBI,502.0,127.0,34.92,1.89,43.96,0.32,45.91,15.0,3.0,7779.0,2210.0,190.0,1634.0,20.0,3725.0
2014,9,WN,PHX,4553.0,807.0,210.24,16.03,170.85,3.77,406.1,50.0,21.0,39534.0,10462.0,1497.0,6433.0,461.0,20681.0
2022,4,AS,IAD,126.0,22.0,10.55,0.0,7.17,0.0,4.28,9.0,0.0,769.0,371.0,0.0,274.0,0.0,124.0
2022,11,9E,MGM,114.0,11.0,6.33,0.0,2.81,0.0,1.87,0.0,0.0,469.0,298.0,0.0,100.0,0.0,71.0
2022,4,UA,GUM,60.0,10.0,6.55,0.24,2.11,0.0,1.1,0.0,0.0,307.0,195.0,9.0,69.0,0.0,34.0
2018,1,G4,PSM,17.0,5.0,1.71,0.0,0.94,0.0,2.35,1.0,0.0,224.0,94.0,0.0,23.0,0.0,107.0
2018,11,OO,SNA,376.0,64.0,10.84,0.71,12.14,0.0,40.31,10.0,0.0,4075.0,493.0,110.0,509.0,0.0,2963.0
2020,2,YX,GJT,27.0,2.0,0.06,0.0,1.0,0.0,0.94,0.0,0.0,651.0,38.0,0.0,52.0,0.0,561.0
2018,1,UA,BOI,62.0,10.0,3.35,1.41,2.36,0.0,2.88,0.0,0.0,539.0,140.0,110.0,107.0,0.0,182.0
2013,8,EV,FSM,88.0,21.0,8.58,0.0,6.25,0.0,6.16,0.0,0.0,1058.0,410.0,0.0,208.0,0.0,440.0
